# theta1,theta2 in radians, 100 Hz
-0.7435265812,1.5564086340
-0.7435265812,1.5564035545
-0.7435265812,1.5563984751
-0.7435265812,1.5563933956
-0.7435265812,1.5563883161
-0.7435265812,1.5563832367
-0.7435265812,1.5563781572
-0.7435265812,1.5563730778
-0.7435265812,1.5563679983
-0.7435265812,1.5563629189
-0.7435265812,1.5563578394
-0.7435265812,1.5563527600
-0.7435265812,1.5563476805
-0.7435265812,1.5563426011
-0.7435265812,1.5563375216
-0.7435265812,1.5563324422
-0.7435265812,1.5563273627
-0.7435265812,1.5563222833
-0.7435265812,1.5563172038
-0.7435265812,1.5563121244
-0.7435265812,1.5563070449
-0.7435265812,1.5563019655
-0.7435265812,1.5562968860
-0.7435265812,1.5562918066
-0.7435265812,1.5562867271
-0.7435265812,1.5562816477
-0.7435265812,1.5562765682
-0.7435265812,1.5562714888
-0.7435265812,1.5562664093
-0.7435265812,1.5562613298
-0.7435265812,1.5562562504
-0.7435265812,1.5562511709
-0.7435265812,1.5562460915
-0.7435265812,1.5562410120
-0.7435265812,1.5562359326
-0.7435265812,1.5562308531
-0.7435265812,1.5562257737
-0.7435265812,1.5562206942
-0.7435265812,1.5562156148
-0.7435265812,1.5562105353
-0.7435265812,1.5562054559
-0.7435265812,1.5562003764
-0.7435265812,1.5561952970
-0.7435265812,1.5561902175
-0.7435265812,1.5561851381
-0.7435265812,1.5561800586
-0.7435265812,1.5561749792
-0.7435265812,1.5561698997
-0.7435265812,1.5561648203
-0.7435265812,1.5561597408
-0.7435265812,1.5561546614
-0.7435265812,1.5561495819
-0.7435265812,1.5561445025
-0.7435265812,1.5561394230
-0.7435265812,1.5561343435
-0.7435265812,1.5561292641
-0.7435265812,1.5561241846
-0.7435265812,1.5561191052
-0.7435265812,1.5561140257
-0.7435265812,1.5561089463
-0.7435265812,1.5561038668
-0.7435265812,1.5560987874
-0.7435265812,1.5560937079
-0.7435265812,1.5560886285
-0.7435265812,1.5560835490
-0.7435265812,1.5560784696
-0.7435265812,1.5560733901
-0.7435265812,1.5560683107
-0.7435265812,1.5560632312
-0.7435265812,1.5560581518
-0.7435265812,1.5560530723
-0.7435265812,1.5560479929
-0.7435265812,1.5560429134
-0.7435265812,1.5560378340
-0.7435265812,1.5560327545
-0.7435265812,1.5560276751
-0.7435265812,1.5560225956
-0.7435265812,1.5560175161
-0.7435265812,1.5560124367
-0.7435265812,1.5560073572
-0.7435265812,1.5560022778
-0.7435265812,1.5559971983
-0.7435265812,1.5559921189
-0.7435265812,1.5559870394
-0.7435265812,1.5559819600
-0.7435265812,1.5559768805
-0.7435265812,1.5559718011
-0.7435265812,1.5559667216
-0.7435265812,1.5559616422
-0.7435265812,1.5559565627
-0.7435265812,1.5559514833
-0.7435265812,1.5559464038
-0.7435265812,1.5559413244
-0.7435265812,1.5559362449
-0.7435265812,1.5559311655
-0.7435265812,1.5559260860
-0.7435265812,1.5559210066
-0.7435265812,1.5559159271
-0.7435265812,1.5559108477
-0.7435265812,1.5559057682
-0.7435265812,1.5559006888
-0.7435265812,1.5558956093
-0.7435265812,1.5558905298
-0.7435265812,1.5558854504
-0.7435265812,1.5558803709
-0.7435265812,1.5558752915
-0.7435265812,1.5558702120
-0.7435265812,1.5558651326
